PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-1.7521067,0,0.1477816827738687,416,3,2
-1.5847957,0,0.17011736394881177,132,3,2
-3.46203,1,0.030412119060484345,764,1,1
-2.5268788,1,0.07399522454464535,20,2,1
1.4542229,0,0.8106474944486136,174,8,9
-2.3290668,0,0.08874410463092018,245,2,1
-1.9421239,0,0.12541471042257582,885,3,2
4.9562855,1,0.9930101755978376,24,9,10
2.2269704,0,0.9026454555213326,279,9,10
-2.276548,0,0.09308396730747924,443,2,1
3.1886992,1,0.9604067881014643,400,9,10
-1.2374947,0,0.2248723692577912,422,4,3
-1.8891332,0,0.13134333130717943,58,3,2
-2.6286426,1,0.06731762878689362,99,2,1
1.970415,1,0.8776556808649926,349,9,9
-3.0456028,0,0.04540769331091929,263,1,1
-1.606972,1,0.16700943897931111,292,3,2
-1.1392872,0,0.2424512498448813,737,4,3
-4.66415,0,0.009339212598515821,676,0,1
0.14911139,0,0.5372089304755149,726,6,6
-2.363872,1,0.085969445566501,126,2,1
1.5885792,1,0.8304161094342456,505,8,9
-0.12654877,1,0.46840496211021626,227,6,5
0.3760928,1,0.5929303871956457,644,7,6
1.1898367,0,0.7667118641241604,327,8,8
3.3467164,1,0.9659971455557208,357,9,10
-3.150218,0,0.04108268886068388,91,1,1
-2.3235145,0,0.08919413709126445,237,2,1
-1.5125766,0,0.18055725799355948,60,3,2
-3.166851,0,0.04043241081969369,774,1,1
-0.23534846,0,0.44143296530683435,97,5,5
-1.2924328,1,0.21544132136848423,778,4,3
2.414406,0,0.9179192617680167,598,9,10
-0.97642875,1,0.27360097272137396,540,4,3
-1.8547075,0,0.13532113181553754,169,3,2
-2.8908224,0,0.05260911325990917,567,1,1
0.3859309,1,0.5953027627298194,210,7,6
-3.5887108,1,0.026890834031550837,441,1,1
-5.9129333,0,0.002696949545936556,113,0,1
-3.5779943,1,0.027172685056959727,609,1,1
-3.1860042,0,0.03969582130099571,264,1,1
-0.961921,0,0.27649374824547773,87,4,3
-2.1576576,1,0.10361781221324494,890,2,2
-0.044645786,1,0.4888404070184625,572,6,5
2.2432828,1,0.9040695457866105,371,9,10
-4.281604,0,0.013632077004609866,729,0,1
-4.296127,1,0.013438169894171886,134,0,1
1.7800965,0,0.8557087851123776,874,8,9
-3.5550022,0,0.027787119360254325,139,1,1
-4.9103436,0,0.007316036372568055,247,0,1
-2.2920833,0,0.09178074751309209,274,2,1
-0.0031690598,0,0.49920773572470056,637,6,5
0.10227978,0,0.525547677940114,683,6,6
0.039592505,1,0.5098968333304843,187,6,6
-2.5454516,0,0.07273264303442564,879,2,1
-0.11041975,0,0.4724230761069894,439,6,5
2.55852,0,0.9281438200523383,776,9,10
-2.278369,0,0.09293035008931444,156,2,1
0.4382677,1,0.6078461828770038,678,7,7
4.0520554,0,0.9829105257088397,492,9,10
2.3822405,0,0.915462991792986,321,9,10
0.11081672,0,0.527675862654081,466,6,6
