PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-1.7040961,0,0.15393105048362143,416,3,2
0.14289093,0,0.5356620747035997,132,6,6
-4.8499627,1,0.007767857475797509,764,0,1
0.5633458,1,0.6372263375146514,20,7,7
-2.4561715,0,0.07898840817228946,174,1,1
0.9664942,0,0.7244201667947037,245,8,8
0.93362844,0,0.7178108371260313,885,8,8
-0.15640616,1,0.4609779758276541,24,6,5
-1.0308659,0,0.26291626434593957,279,4,3
1.1724415,0,0.7635860416110353,443,8,8
-2.058097,1,0.11323678919565533,400,2,2
-0.9915383,0,0.2706083444181132,422,4,3
-1.5590386,0,0.17378463933678356,58,3,2
-1.099484,1,0.2498365959644132,99,4,3
-2.2364717,1,0.09652279752901616,349,2,1
1.4510567,0,0.810161010765828,263,8,9
0.9842135,1,0.7279434606750803,292,8,8
2.4336793,0,0.9193597309410497,737,9,10
-0.023178339,0,0.4942056746562722,676,6,5
-1.7540228,0,0.1475405188219149,726,3,2
1.7038212,1,0.8460331445963732,126,9,9
0.40614593,1,0.6001633861936884,505,7,7
-3.5898957,1,0.026859844224731682,227,0,1
-0.54335713,1,0.3674069735269457,644,5,4
1.2245611,0,0.7728652212759927,327,8,8
-0.75526977,1,0.3196741310733854,357,4,4
0.40903008,0,0.6008552874026644,91,7,7
1.5885974,0,0.8304186779324911,237,8,9
-2.0362115,0,0.115453065173752,60,2,2
-2.5234885,0,0.07422786427950263,774,1,1
-1.4023714,0,0.19744007467977673,97,3,2
-2.0127025,1,0.11787568245786449,778,2,2
-4.874697,0,0.007579518547707999,598,0,1
-2.4363863,1,0.08043980642588906,540,1,1
-2.1075704,0,0.10836319198299676,169,2,2
-1.0690446,0,0.25558481919285125,567,4,3
1.699896,1,0.8455211485537251,210,9,9
0.52689874,1,0.6287595027175519,441,7,7
0.4174099,0,0.6028632951086477,113,7,7
-0.450454,1,0.38925282970097125,609,5,4
1.4010656,0,0.8023529268338121,264,8,9
0.33781064,0,0.5836586023057274,87,7,6
-1.7534795,1,0.14760887104462433,890,3,2
-0.24529576,1,0.43898170880160553,572,5,5
0.95638716,1,0.7223978720312589,371,8,8
-2.115318,0,0.10761687754403142,729,2,2
0.22965777,1,0.5571634168446326,134,6,6
-2.2460673,0,0.09568923302529982,874,2,1
-0.96719456,0,0.2754400394847797,139,4,3
-3.2101133,0,0.03878691061957713,247,1,1
-3.2407563,0,0.037660471945428105,274,1,1
-1.3340495,0,0.20849032538215478,637,3,3
0.8381269,0,0.6980705724407028,683,7,7
-2.9401577,1,0.050203755288246645,187,1,1
-4.1169004,0,0.01603367550306905,879,0,1
-2.1257102,0,0.10662292065139783,439,2,2
-1.8412766,0,0.13690037589427106,776,2,2
-1.6052921,0,0.16724327248318335,156,3,2
-3.7815073,1,0.02228058079675389,678,0,1
3.0918217,0,0.9565541336123529,492,9,10
0.7925538,0,0.688379413995978,321,7,7
0.84142816,0,0.6987659178637206,466,7,7
0.5870944,1,0.6426981947795268,582,7,7
1.2241108,0,0.7727861720102921,700,8,8
-0.4083686,1,0.39930336770257113,731,5,4
