PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
2.948566,0,0.9501956679255773,416,9,10
-1.7846549,0,0.14372930485270785,132,2,2
0.33580434,1,0.5831709891028327,764,7,6
-0.73554325,1,0.32397947980746056,20,4,4
-3.4473047,0,0.030849339932814964,174,0,1
-0.038306713,0,0.4904244926236686,245,6,5
-2.1925569,0,0.10042087978993247,885,1,2
-0.4434018,1,0.39093068438207607,24,5,4
0.47501898,0,0.6165709911711833,279,7,7
0.54563713,0,0.63312278088927,443,7,7
-0.43742704,1,0.39235422366491035,400,5,4
-2.0719242,0,0.11185573700062494,422,1,2
-2.6520677,0,0.06586168460933471,58,1,1
-2.6505704,1,0.06595386235259124,99,1,1
-0.7919173,1,0.31175713109566255,349,4,4
-0.21097493,0,0.44745103733607433,263,5,5
-2.1098795,1,0.10814028855847856,292,1,2
-0.16930413,0,0.4577747803178284,737,6,5
-4.7714314,0,0.008397140554764392,676,0,1
0.22959435,0,0.5571477691850085,726,6,6
0.71195257,1,0.6708324621216738,126,7,7
1.3753288,1,0.7982397338316769,505,8,8
1.0453037,1,0.7398720619061553,227,8,8
-0.72756886,1,0.3257284498540734,644,4,4
-1.6150124,0,0.16589386925451965,327,2,2
-2.8972597,1,0.05228919164565411,357,1,1
1.3581759,0,0.7954630694574232,91,8,8
-1.3341618,0,0.20847179480609873,237,3,3
-1.7925065,0,0.14276569944284517,60,2,2
0.13681686,0,0.5341509591918372,774,6,6
-3.5844302,0,0.027003073836087948,97,0,1
-1.5781724,1,0.17105446407552333,778,2,2
-1.4291234,0,0.19323530515678047,598,3,2
-0.14108896,1,0.46478615417154934,540,6,5
0.74206257,0,0.6774467184621437,169,7,7
-2.5877495,0,0.06993101652777411,567,1,1
-0.2929566,1,0.42728019929426936,210,5,5
-3.2183104,1,0.03848245622524746,441,0,1
-0.6561692,0,0.34160067728063664,113,5,4
-1.5132806,1,0.18045311275366677,609,3,2
-3.456141,0,0.03058624853969116,264,0,1
-2.6953797,0,0.0632465385007819,87,1,1
-1.0667136,1,0.25602857422758263,890,4,3
-1.985282,1,0.12075690485152202,572,1,2
3.5353916,1,0.9716781646531425,371,9,10
-1.6824496,0,0.15677137660937004,729,2,2
0.24795616,1,0.5616733776361679,134,6,6
-1.6101911,0,0.16656208260090877,874,2,2
-2.3968697,0,0.08341171228695006,139,1,1
0.20926785,0,0.5521268695572858,247,6,6
1.1656592,0,0.7623594977398195,274,8,8
-1.3724878,0,0.20221820493934123,637,3,3
-4.1292872,0,0.015839420971964877,683,0,1
-0.9426513,1,0.280365109257252,187,4,3
-0.53781104,0,0.36869693670625053,879,5,4
-0.657012,0,0.34141114656095467,439,5,4
-1.6485047,0,0.16131114146104408,776,2,2
-0.013205051,0,0.4966987851146648,156,6,5
2.8920445,1,0.9474517662899741,678,9,10
-0.20912647,0,0.4479080920894186,492,6,5
0.86880124,0,0.704496198969165,321,7,8
-0.65988064,0,0.3407664250483564,466,5,4
0.16759443,1,0.5418008125806271,582,6,6
-2.5960088,0,0.06939573077346323,700,1,1
-0.06759143,1,0.48310857317067346,731,6,5
1.2581915,0,0.7787146216804391,81,8,8
3.5169668,0,0.9711666903876287,815,9,10
0.84432125,0,0.6993745401227975,594,7,7
0.4292636,0,0.6056978072420267,878,7,7
-1.624809,0,0.16454271400801984,314,2,2
0.1684959,1,0.5420245941655379,280,6,6
-0.13299537,0,0.4668000798568514,442,6,5
-1.7141466,0,0.15262665404826928,736,2,2
1.1799538,0,0.764939499216032,71,8,8
-2.3165781,0,0.08975924093432702,412,1,1
-4.9038954,0,0.007363016092506384,483,0,1
-3.177673,0,0.040014622551382904,739,0,1
-0.7144873,0,0.3286080670333495,891,4,4
-0.025700808,1,0.49357515175447997,26,6,5
1.1077912,1,0.7517170908277608,551,8,8
-0.110211134,1,0.4724750718202152,40,6,5
-0.0029735565,0,0.49925661141811706,15,6,5
-3.4052594,0,0.03213150008578393,794,0,1
0.44979525,1,0.6105905507780007,284,7,7
-2.6520102,1,0.06586521979308445,376,1,1
-2.6507285,0,0.06594412519073137,825,1,1
-3.025061,0,0.046306460646568126,493,0,1
-1.5828056,0,0.17039850281728833,758,2,2
0.87073386,0,0.7048983754598971,788,7,8
-0.78964543,0,0.3122448068059621,542,4,4
-3.7076242,0,0.02394816020025443,383,0,1
-0.8753083,0,0.29415096209661545,545,4,3
-3.0437906,0,0.04548631022775442,498,0,1
-2.9280946,0,0.0507820916420769,460,0,1
-0.37829494,0,0.40653820138967717,641,5,5
2.271264,0,0.9064690149414238,837,9,10
1.1003366,1,0.7503231599289111,497,8,8
-3.4339125,1,0.03125226116724096,856,0,1
4.896964,0,0.9925861510001429,364,9,10
-0.3831098,0,0.40537706869719237,656,5,5
-3.326563,0,0.034671083396148786,95,0,1
0.86147773,0,0.7029693025580771,767,7,8
-4.9531426,1,0.007011672541057656,82,0,1
-1.7788467,1,0.144445596669642,54,2,2
-0.27717447,1,0.4311466273830561,692,5,5
0.75725937,0,0.6807584176003182,251,7,7
1.8770274,0,0.8672693133556296,750,9,9
-1.1685901,1,0.23710993050909882,586,3,3
-0.8028586,0,0.3094143708278834,21,4,4
-0.4848318,0,0.38111181464222976,151,5,4
-5.305906,0,0.004937699477166858,706,0,1
-1.3150353,1,0.2116454688650354,592,3,3
-0.38380718,0,0.40520898015037715,689,5,5
1.5278966,1,0.8216983594754567,157,8,9
-1.9456449,0,0.1250290193695167,250,2,2
-0.2857828,1,0.4290366160520056,830,5,5
-2.097283,1,0.10936119087152503,631,1,2
0.55369556,0,0.6349925632795107,826,7,7
-1.0769653,0,0.2540807288615235,684,4,3
-2.0039287,0,0.11879105447448815,353,1,2
-0.95151687,0,0.2785798701736624,640,4,3
0.39534974,1,0.5975698744494905,369,7,6
1.0693915,0,0.7444811766438189,703,8,8
1.4757495,0,0.8139297080726915,261,8,9
-2.5144453,0,0.07485169455821226,220,1,1
-1.9682629,1,0.122575589723727,268,1,2
-3.4947581,0,0.02946174638393162,373,0,1
1.4377699,1,0.8081090685258008,37,8,9
-2.5377073,0,0.07325667096688672,659,1,1
-1.0884202,1,0.25191589067016557,473,3,3
-3.5364046,0,0.028293970083147515,176,0,1
1.5540681,0,0.8255005137980388,73,8,9
-0.66914773,0,0.33868770459621067,294,5,4
-2.3969486,0,0.08340567898374476,215,1,1
-0.3700261,1,0.4085347120984843,752,5,5
