PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-0.52813005,0,0.3709531286370211,416,5,4
-1.9291983,0,0.1268393466068208,132,1,2
-1.3170493,1,0.21130963780966566,764,3,3
2.5999048,1,0.9308554509260364,20,9,10
-0.47071648,0,0.38444667726946435,174,5,4
-0.74374247,0,0.32218631218196947,245,4,4
-3.0167694,0,0.04667401108722718,885,0,1
0.29651868,1,0.5735912602911881,24,7,6
2.0064921,0,0.8814770274632989,279,9,9
-0.62875366,0,0.3477931948233099,443,5,4
-1.78024,1,0.14427349421123323,400,1,2
-1.7845781,0,0.14373875338282416,422,1,2
0.3138336,0,0.5778207211505797,58,7,6
-0.2510996,1,0.4375528719325047,99,6,5
-2.105473,1,0.10856600750270522,349,1,2
-2.223207,0,0.0976857642067295,263,1,1
1.6614933,1,0.8404383591660325,292,9,9
-0.23093033,0,0.4425226245306813,737,6,5
0.82074285,0,0.6943940028408571,676,8,7
-1.5395412,0,0.17660197422379623,726,2,2
0.93472695,1,0.7180332970770155,126,9,8
0.33498716,1,0.5829723334618526,505,7,6
-0.48413563,1,0.3812760336715581,227,5,4
0.6679517,1,0.6610443596401261,644,8,7
-2.2088423,0,0.0989592551135041,327,1,1
-1.4906785,1,0.18381990280003394,357,2,2
-0.41007304,0,0.39889460719973524,91,5,4
1.027324,0,0.7363967610860362,237,9,8
0.80192506,0,0.6903861201294221,60,8,7
-1.4301009,0,0.19308296055559393,774,2,2
1.1760726,0,0.7642409116903641,97,9,8
0.50379705,1,0.6233512372613228,778,8,7
-0.65831447,0,0.34111834485110953,598,5,4
-0.84016824,1,0.30149935237938064,540,4,4
0.42361438,0,0.6043478155971321,169,8,7
-0.20194888,0,0.4496836693019685,567,6,5
-1.4557173,1,0.18912322324811293,210,2,2
-2.0794659,1,0.11110870872306808,441,1,2
-1.2335355,0,0.22556322472842658,113,3,3
-1.7654753,1,0.1461059258304485,609,1,2
-0.90639234,0,0.2877386438338113,264,4,3
-0.10955,0,0.4726398576029035,87,6,5
0.50786674,1,0.6243062555880181,890,8,7
0.65846956,1,0.6589165120830187,572,8,7
-1.5646393,1,0.17298194098119565,371,2,2
-1.4231532,0,0.19416774313683172,729,2,2
2.012207,1,0.8820727920828596,134,9,9
-0.60142946,0,0.35401672343148394,874,5,4
-2.7582097,0,0.05962466791698079,139,0,1
1.9449066,0,0.8748901946732076,247,9,9
-2.4920025,0,0.0764207406448429,274,0,1
-0.7586551,0,0.3189383359913184,637,4,4
-0.28454614,0,0.4293395842327724,683,6,5
0.79282784,1,0.6884382009098151,187,8,7
-1.3581533,0,0.2045405963238724,879,3,3
-0.95930386,0,0.27701759616991334,439,4,3
0.0533818,0,0.5133422819476324,776,7,6
-1.2798553,0,0.21757486401329473,156,3,3
-0.82562804,1,0.304570290445401,678,4,4
