PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-3.2361763,0,0.037826813741599005,416,0,1
-1.6834137,0,0.1566439618835598,132,1,2
-0.78884435,1,0.3124168643733118,764,4,4
-2.044719,1,0.11458708747911256,20,1,2
-1.4488134,0,0.19018424616944368,174,2,2
-1.2824924,0,0.21712626076883149,245,2,3
-0.3848698,0,0.4049528961710887,885,5,5
-0.20849442,1,0.4480643940401173,24,6,5
0.28122163,0,0.5698456968848595,279,7,6
-1.239629,0,0.22450056499016696,443,2,3
-0.8898897,1,0.29113258647690177,400,4,3
-0.45881748,0,0.3872663874629892,422,5,4
-0.08506155,0,0.4787474252790143,58,6,5
-0.35845613,1,0.4113333434795132,99,5,5
1.4400941,1,0.8084692250067714,349,9,9
-0.95938253,0,0.2770018388809375,263,3,3
-0.07171893,1,0.4820779485382615,292,6,5
-2.7932727,0,0.057688789130265455,737,0,1
-1.4280245,0,0.19340667190068173,676,2,2
-1.8020098,0,0.14160658678496207,726,1,2
-1.4169576,1,0.19513897640256642,126,2,2
0.2144177,1,0.5533999921041949,505,7,6
-0.45525193,1,0.38811280015042077,227,5,4
-0.0120687485,1,0.496982849503224,644,7,5
0.79490876,0,0.688884363935034,327,8,7
-0.023841858,1,0.49403981785072815,357,6,5
-0.6331086,0,0.3468060031342956,91,5,4
-1.0578811,0,0.2577145841962585,237,3,3
-1.2427351,0,0.22396025258462404,60,2,3
-1.9631779,0,0.1231235351326701,774,1,2
-1.7343373,0,0.1500336281080713,97,1,2
-1.0945086,1,0.2507702217379726,778,3,3
-0.69701767,0,0.3324737801953935,598,4,4
-1.3219244,1,0.21049829366177775,540,2,3
-2.320755,0,0.08941856559768421,169,0,1
0.48924124,0,0.6199276721625737,567,8,7
0.6095623,1,0.6478409452630028,210,8,7
-0.50657606,1,0.37599651906156834,441,5,4
-0.8265691,0,0.30437100843071935,113,4,4
1.4036777,1,0.8027668358045754,609,9,9
-1.5160685,0,0.18004118862515694,264,1,2
-1.7617328,0,0.1465734495523306,87,1,2
-1.4330044,1,0.19263099872495662,890,2,2
-2.975708,1,0.04853544826761808,572,0,1
0.521639,1,0.627530936926949,371,8,7
-0.08410263,0,0.4789867269017787,729,6,5
1.5773011,1,0.8288219545744995,134,9,9
-0.30470967,0,0.42440657013315863,874,6,5
-1.3535063,0,0.20529772146991052,139,2,3
-0.77602434,0,0.3151773633352994,247,4,4
0.5507598,0,0.634311850666116,274,8,7
0.036538005,0,0.5091334851215472,637,7,6
-0.059854746,0,0.48504077933075357,683,6,5
-1.2243104,1,0.22717879025563445,187,2,3
