PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-2.9950454,0,0.04765020696155116,416,1,1
-2.402497,0,0.08298248179050935,132,2,1
-1.3262153,1,0.20978609352348518,764,4,3
1.7155795,1,0.847558572639038,20,9,9
-2.280113,0,0.09278344247358816,174,2,1
-1.6607013,0,0.1596678815962154,245,3,2
-1.6849744,0,0.1564378951143832,885,3,2
-3.3973591,1,0.032378100335263935,24,1,1
2.879753,0,0.9468364373625552,279,9,10
-2.1301343,0,0.10620223861199679,443,2,2
-1.4148481,1,0.19547051138283222,400,4,2
0.65974426,0,0.6592029382737389,422,7,7
-3.411012,0,0.03195308142573996,58,1,1
-1.1949553,1,0.23237384726641447,99,4,3
-3.579158,1,0.02714193979021604,349,0,1
2.501268,0,0.9242306573959339,263,9,10
-2.516401,1,0.07471637371207167,292,2,1
-2.1939137,0,0.10029837400212391,737,2,2
1.5120021,0,0.8193577299968493,676,8,9
0.52950156,0,0.6293668506316482,726,7,7
3.5871873,1,0.9730692708417708,126,9,10
-2.711201,1,0.06231563994286085,505,2,1
-2.5272424,1,0.07397031535550957,227,2,1
-0.69180846,1,0.3336308926618083,644,5,4
0.23856926,0,0.559361035732164,327,7,6
-2.5561779,1,0.07201254632905552,357,2,1
0.27374554,0,0.568012196698505,91,7,6
-0.25134754,0,0.43749185098454135,237,6,5
-1.3653605,0,0.20337046198254125,60,4,3
-1.2263515,0,0.22682063652040252,774,4,3
-2.7464492,0,0.060287497729448185,97,1,1
-1.381603,1,0.2007516739043896,778,4,3
-2.1388986,0,0.10537317197161034,598,2,2
1.9896182,1,0.8797027372018842,540,9,9
-3.3966784,0,0.03239943282297131,169,1,1
-3.1081624,0,0.042771816642833145,567,1,1
-1.2742138,1,0.2185367739598154,210,4,3
0.7662797,1,0.6827155686689281,441,7,7
-5.8447328,0,0.0028867508377642364,113,0,1
-0.9200685,1,0.28494393666312495,609,5,3
1.2047961,0,0.7693768797060598,264,8,8
0.64694893,0,0.6563225828386804,87,7,7
-0.91412425,1,0.28615662997174474,890,5,3
