PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-0.16330552,0,0.4592641106116058,416,6,5
-0.6663246,0,0.33932030875124325,132,5,4
0.09558737,1,0.5238786644577696,764,7,6
-1.6684811,1,0.15862679118587886,20,2,2
1.9370165,0,0.874024007102604,174,9,9
0.5565362,0,0.6356507050758905,245,7,7
-1.2825632,0,0.21711422449875598,885,3,3
-2.4066186,1,0.0826693859052649,24,1,1
-0.7384424,0,0.3233448372678442,279,5,4
0.7570183,0,0.6807060307067413,443,8,7
-0.65227175,1,0.3424777869544985,400,5,4
-0.5114691,0,0.3748491913589529,422,5,4
0.6539538,0,0.6579008864408187,58,8,7
1.6446122,1,0.838161542706132,99,9,9
-0.23196387,1,0.44226766803214324,349,6,5
3.0860631,0,0.9563141888435066,263,9,10
0.50323343,1,0.6232188984828178,292,7,7
1.0839615,0,0.7472429256313103,737,8,8
1.263842,0,0.7796867753294165,676,9,8
0.6794872,0,0.6636242424874444,726,8,7
-0.8067725,1,0.30857868878523326,126,4,4
-1.1302133,1,0.24412174655489646,505,4,3
0.782442,1,0.6862061763855388,227,8,7
-0.8611736,1,0.2970941990988803,644,4,3
-2.5933075,0,0.06957038254422418,327,1,1
-0.6845286,1,0.33525131903042826,357,5,4
-0.53528476,0,0.3692851479517158,91,5,4
2.3562815,0,0.9134322227613586,237,9,10
-3.161549,0,0.04063861596842892,60,0,1
-3.4772215,0,0.02996734378231049,774,0,1
0.6435052,0,0.6555453890046227,97,8,7
-2.8444605,1,0.054968369042732675,778,0,1
-0.13375306,0,0.4666114962055586,598,6,5
0.66722167,1,0.660880764727583,540,8,7
-1.0427256,0,0.2606244371499373,169,4,3
-1.0487993,0,0.25945573936649047,567,4,3
-0.5586839,1,0.3638520409458483,210,5,4
-0.666095,1,0.3393717821936139,441,5,4
-1.0378325,0,0.2615684312470533,113,4,3
-0.72379446,1,0.32655796480298144,609,5,4
-1.0434003,0,0.2604944391702107,264,4,3
2.2150066,0,0.901589036750327,87,9,10
1.2041463,1,0.7692615598029678,890,8,8
-3.180378,1,0.03991084876517736,572,0,1
-0.21224165,1,0.4471378766522836,371,6,5
-0.39118862,0,0.40343119704665,729,5,5
1.759887,1,0.8531955046840372,134,9,9
-2.03959,0,0.11510849948019462,874,2,2
-0.433398,0,0.39331521113999185,139,5,4
-3.2355933,0,0.03784803587201842,247,0,1
-0.70236063,0,0.3312890537222048,274,5,4
-4.416256,0,0.011935203710323512,637,0,1
-0.10867143,0,0.4728588482893998,683,6,5
-0.022005081,1,0.4944989516821364,187,6,5
-1.0418487,0,0.2607934513489095,879,4,3
-1.1183949,0,0.2463091434521865,439,4,3
0.83134675,0,0.6966396177581374,776,8,7
1.0436466,0,0.7395530019241424,156,8,8
-1.5263987,1,0.1785212161706444,678,2,2
0.5742829,0,0.6397508399328578,492,7,7
-1.7218628,0,0.15163137972918564,321,2,2
-3.5051022,0,0.029167407051174227,466,0,1
1.631039,1,0.8363119248534302,582,9,9
-2.547483,0,0.07259576394328045,700,1,1
-1.1891541,1,0.23341024984168307,731,3,3
2.300522,0,0.9089202689411391,81,9,10
1.8462644,0,0.8636878994307621,815,9,9
0.54660857,0,0.6333483953383866,594,7,7
1.1212672,0,0.7542236932877426,878,8,8
-1.8411169,0,0.13691925170681843,314,2,2
-3.3275936,1,0.034636603989761636,280,0,1
-0.22754478,0,0.44335798759628264,442,6,5
-2.2446854,0,0.09580887729119951,736,1,1
-1.063853,0,0.2565738253223361,71,4,3
-0.8147068,0,0.30688841259957517,412,4,4
-2.6778724,0,0.0642917494960866,483,1,1
-0.189085,0,0.45286908789053193,739,6,5
-1.6887488,0,0.15594045116605798,891,2,2
1.52198,1,0.8208298675771248,26,9,9
-1.5673296,1,0.1725974052031236,551,2,2
-1.6412101,1,0.1623004741492318,40,2,2
-0.7620454,0,0.3182023561434119,15,4,4
-1.5543978,0,0.17445199346891566,794,2,2
2.3732347,1,0.9147634167868524,284,9,10
-0.8113241,1,0.3076084056427812,376,4,4
-1.2725303,0,0.21882441119856344,825,3,3
-0.63016105,0,0.3474740217899194,493,5,4
-1.8951404,0,0.1306594734273715,758,2,2
0.72632384,0,0.6739980474101451,788,8,7
0.5403223,0,0.6318873906220973,542,7,7
0.12970054,0,0.5323797564516679,383,7,6
-0.71156883,0,0.32925227829814513,545,5,4
1.995349,0,0.8803078925174439,498,9,9
2.1168506,0,0.892530213601295,460,9,9
-2.3887951,0,0.08403112357664118,641,1,1
-0.80217695,0,0.30956004034292206,837,4,4
-0.6675954,1,0.3390354829102563,497,5,4
0.21389687,1,0.5532712673448893,856,7,6
-2.270746,0,0.09357491895778705,364,1,1
-3.8333232,0,0.021179319690680414,656,0,1
-1.8922617,0,0.1309868019023724,95,2,2
-0.011826754,0,0.4970433460586196,767,6,5
1.5797462,1,0.8291685772690199,82,9,9
-0.79227376,1,0.31168065771996567,54,4,4
2.0307543,1,0.8839884588141975,692,9,9
-3.035958,0,0.04582759066522344,251,0,1
-3.2011626,0,0.03912199641148566,750,0,1
-1.3307104,1,0.20904187917159506,586,3,3
-0.40046954,0,0.40119953271399106,21,5,5
-3.5234768,0,0.028651574457065922,151,0,1
-0.4470954,0,0.39005158363808534,706,5,4
-2.8086321,1,0.05685949013618882,592,1,1
-0.24105549,0,0.4400262585798609,689,6,5
-4.5687037,1,0.010264934253485222,157,0,1
3.4173615,0,0.9682427411743798,250,9,10
-1.0220273,1,0.2646327041577556,830,4,3
-0.6337135,1,0.34666899413328317,631,5,4
1.4977062,0,0.8172321110616236,826,9,9
-3.5219696,0,0.028693552935584066,684,0,1
0.92568827,0,0.7161997101375077,353,8,8
-1.8786697,0,0.13254174482133252,640,2,2
-0.60917616,1,0.3522471501076142,369,5,4
-0.3042705,0,0.4245138558874147,703,6,5
-1.0250423,0,0.26404638688860615,261,4,3
-2.5301683,0,0.07377014650433732,220,1,1
-0.8288021,1,0.3038984175388173,268,4,4
-0.7733569,0,0.31575338601245434,373,4,4
0.13068223,1,0.5326241415387156,37,7,6
-0.85338354,0,0.2987235645839364,659,4,3
-0.8906727,1,0.2909710286377816,473,4,3
-1.5978067,0,0.16828838316316688,176,2,2
-1.0236259,0,0.26432173076238646,73,4,3
0.3237393,0,0.5802352745481694,294,7,6
-0.18389368,0,0.4541556997226631,215,6,5
-0.64005303,1,0.34523455112262064,752,5,4
-0.32071185,0,0.42050227408125634,282,6,5
2.5484047,1,0.9274662674038666,803,9,10
0.20912051,1,0.5520904339681233,317,7,6
-1.0166259,1,0.26568515883743027,636,4,3
2.2443595,1,0.9041628848468451,137,9,10
-2.1104283,0,0.10808736657891602,375,2,2
-3.1493902,1,0.04111531193012407,633,0,1
-0.010815859,0,0.49729606164923684,46,6,5
-0.13341999,0,0.4666943935107475,790,6,5
-2.686431,0,0.0637787997326639,589,1,1
-1.4124882,1,0.19584189503000968,341,3,2
-1.3024526,0,0.21375254377435957,753,3,3
0.07551789,0,0.5188705059290005,849,6,6
0.973526,0,0.7258217464244093,352,8,8
-0.66348743,1,0.3399566434508643,326,5,4
-2.3603377,0,0.08624757430353741,14,1,1
-1.7679429,0,0.14579833530081707,127,2,2
-2.9141898,0,0.05145655096318453,851,0,1
-2.7082777,1,0.0624866711765429,798,1,1
-1.8201873,1,0.13941139633627897,273,2,2
-2.5183463,1,0.07458200182473645,444,1,1
-1.5746017,0,0.1715613792520748,186,2,2
-1.7238903,0,0.15137074622801275,402,2,2
-0.7887471,1,0.31243776059986816,269,4,4
-1.1393371,1,0.24244209784889068,142,4,3
2.1447802,0,0.8951799940884124,172,9,9
1.0116463,1,0.7333422034582648,256,8,8
-0.43744636,1,0.3923496194771386,487,5,4
-1.0632901,0,0.25668121085649465,591,4,3
0.6483661,0,0.6566421712086801,515,8,7
0.40752494,0,0.6004942584745986,19,7,7
-1.3313997,1,0.20892793611334826,445,3,3
-1.523829,0,0.17889837401165815,773,3,2
0.77943933,0,0.6855592641603928,834,8,7
0.3105824,1,0.5770274118422357,456,7,6
-2.707925,1,0.06250733164248568,698,1,1
-0.97787476,0,0.2733136820249454,660,4,3
-2.3225796,1,0.08927011124114977,446,1,1
-0.4780643,0,0.3827093169841729,181,5,4
-1.1537199,0,0.23981028381663502,765,3,3
0.082162976,0,0.5205291964013956,164,7,6
-0.65418816,0,0.34204636750698386,101,5,4
0.29809332,0,0.5739763467525232,845,7,6
2.193536,1,0.8996675417883235,212,9,9
0.9741026,0,0.7259364805499817,604,8,8
-2.2697675,0,0.09365794446335618,871,1,1
-2.5421345,0,0.07295667540961846,267,1,1
-0.86180234,0,0.2969629228642325,68,4,3
-0.1356132,0,0.4661485633235313,606,6,5
-2.1416552,0,0.10511359116563232,96,1,2
-0.98312855,0,0.2722714526802796,192,4,3
-2.58859,0,0.06987637444429269,123,1,1
-1.0777655,0,0.2539291145732455,362,4,3
1.4123427,1,0.8041351808835926,531,9,9
4.1129246,1,0.9839034779815822,447,9,10
-0.85289,1,0.2988269626232861,208,4,3
0.099645495,1,0.5248907817473083,755,7,6
1.7692974,0,0.8543702693282306,403,9,9
-1.6172407,0,0.16558576752147322,501,2,2
-0.2443366,0,0.43921794092777416,378,6,5
0.9193183,1,0.7149031880109883,756,8,8
-0.6299281,1,0.347526838364871,367,5,4
-1.4607441,0,0.18835353693800347,873,3,2
-0.7174678,0,0.3279508374930171,218,5,4
0.034846187,1,0.5087106652619854,870,6,6
-0.79832053,0,0.31038488797014885,411,4,4
1.1655457,1,0.7623389369281273,511,8,8
1.3937166,1,0.8011849101790294,619,9,9
-2.3371313,0,0.08809409853425255,455,1,1
-1.7224576,0,0.1515548739351949,732,2,2
-0.03750038,1,0.49062600314442767,616,6,5
-1.2875118,0,0.21627425790967875,318,3,3
-2.123474,0,0.10683613202375508,226,2,2
-2.311773,1,0.09015260339048045,319,1,1
-1.7976749,0,0.14213433423987148,620,2,2
0.7606548,1,0.6814958826100694,797,8,7
-0.6820853,1,0.3357960497008484,217,5,4
-3.2249162,0,0.03823877279833456,663,0,1
-0.50064707,0,0.37738861746431285,882,5,4
-0.28269243,1,0.4297938143619967,415,6,5
-2.5808818,1,0.07037901432584767,570,1,1
1.417481,1,0.8049432043750515,328,9,9
-2.641596,0,0.06650887372286758,5,1,1
-2.969117,1,0.048840730128890335,377,0,1
-0.8090558,1,0.30809173437286774,642,4,4
-2.3832753,0,0.0844569638368576,486,1,1
0.34231448,1,0.5847526284391285,766,7,6
-0.037433863,0,0.4906426270055532,154,6,5
2.2522235,0,0.9048421564339499,150,9,10
-3.9122546,0,0.019603392142862924,842,0,1
-3.786318,0,0.022176021857635113,491,0,1
-0.7231097,0,0.3267085688341095,596,5,4
-3.7589486,0,0.022777335129442484,593,0,1
-0.16899872,0,0.45785059030075115,889,6,5
-0.24620795,0,0.43875707024265703,13,6,5
-2.2005303,1,0.0997028789552959,290,1,1
-2.4657576,1,0.07829383550703399,573,1,1
0.68254566,0,0.6643066257381216,612,8,7
-1.7959094,0,0.1423497402462183,518,2,2
0.08402419,1,0.5209936977734896,863,7,6
-2.7090394,0,0.06244206129583464,818,1,1
-1.7866039,0,0.14348959678155884,198,2,2
-1.3846009,0,0.2002710950009606,63,3,3
-0.47819448,0,0.3826785641700169,363,5,4
-2.6944883,0,0.06329937411032488,88,1,1
-1.2338529,1,0.22550779604162746,680,3,3
-0.88187504,0,0.29278937567122243,277,4,3
0.04313636,1,0.5107824176726151,670,6,6
0.27129304,1,0.5674103178234041,195,7,6
0.23066103,0,0.557410940647209,792,7,6
-1.1637833,0,0.23798051750437124,502,3,3
-3.5143049,0,0.02890794278128521,719,0,1
-0.56745815,0,0.3618235494644643,705,5,4
0.40667498,0,0.6002903343599938,265,7,7
-1.3471324,1,0.20633957747292345,438,3,3
-1.635992,0,0.1630111630256102,141,2,2
0.2751783,1,0.5683637289604944,650,7,6
-0.45545292,1,0.38806507061174544,324,5,4
-0.8100567,1,0.3078784163012411,547,4,4
1.6446302,0,0.8381639844149048,145,9,9
-3.8093708,0,0.021681609517340033,297,0,1
3.5728145,0,0.9726900523551085,838,9,10
-2.831082,0,0.05566748577346843,131,0,1
-2.894354,1,0.05243336655647103,858,0,1
-2.3544233,0,0.0867148278190205,336,1,1
-1.0835607,0,0.2528327778709257,626,4,3
-0.52491355,1,0.37170400116021257,628,5,4
0.08209109,0,0.5205112558695534,746,6,6
-1.9517565,0,0.12436195848451066,543,2,2
-1.3392715,0,0.2076298781745793,358,3,3
-0.17669272,1,0.4559413863394816,152,6,5
-1.4695334,0,0.18701353862270068,223,3,2
-3.533266,0,0.028380387212533584,350,0,1
-1.132937,0,0.24361950369460716,603,4,3
-0.49776268,0,0.3780665911641065,479,5,4
-0.6528132,0,0.34235587030549086,313,5,4
2.3749096,0,0.9148939195029049,699,9,10
-1.788522,0,0.1432540255823126,42,2,2
0.44635677,0,0.6097726758394441,681,7,7
-0.38719082,0,0.40439373640498305,41,5,5
0.4180895,1,0.6030259958889663,571,7,7
-1.2485173,1,0.22295691117277286,418,3,3
-1.2225597,0,0.2274863063211481,404,3,3
-3.7360606,1,0.023292390382895198,578,0,1
0.15649474,1,0.5390440323508232,780,7,6
-2.865868,1,0.05386684781941781,124,0,1
-1.1706567,1,0.23673630659659314,857,3,3
-1.1474769,1,0.2409502371662617,538,3,3
-1.299896,0,0.21418252020183393,309,3,3
-1.7237656,0,0.15138676468259143,112,2,2
0.4605484,1,0.6131442640054328,850,7,7
-0.26253343,1,0.43474103819737697,248,6,5
-0.7881675,1,0.31256228308821576,789,4,4
-0.2981708,1,0.42600470588887795,728,6,5
-1.4038055,0,0.19721293132752687,685,3,2
-1.1914985,0,0.23299103415553618,579,3,3
-2.2377596,1,0.09641053984182124,395,1,1
0.8160838,1,0.6934044054182229,184,8,7
-0.9187105,1,0.2852207177296433,370,4,3
-0.36490083,1,0.40977373366104597,708,5,5
-0.3995812,0,0.4014129667052362,777,5,5
1.4010336,0,0.8023478603703201,862,9,9
0.5883454,0,0.6429854155700552,136,7,7
2.5889485,0,0.9301469274908002,868,9,10
-0.93193483,0,0.28253234365078755,201,4,3
-0.18882895,1,0.4529325352489955,221,6,5
-2.3926833,0,0.08373233822306272,852,1,1
-0.48712802,1,0.3805703659002102,743,5,4
-3.0776384,0,0.044039131544231246,295,0,1
2.4136724,0,0.9178639717819357,639,9,10
0.23250961,0,0.5578669437912763,271,7,6
-0.4969573,0,0.37825598007922856,207,5,4
-3.8296888,1,0.021254795910172083,272,0,1
0.046016335,1,0.5115020543071326,193,6,6
0.872736,0,0.705314678850744,333,8,8
0.019334555,1,0.5048334880957727,646,6,6
-0.8549502,1,0.2983954743688154,173,4,3
0.9279698,0,0.7166632231789191,398,8,8
0.9648613,1,0.7240940566481492,59,8,8
-2.1205394,0,0.10711646740729382,877,2,2
-1.3200395,0,0.21081171999751952,716,3,3
-1.9514027,0,0.12440049246645912,426,2,2
-3.311898,1,0.03516526597998175,329,0,1
-1.3148215,1,0.21168115420699676,308,3,3
-0.38621593,0,0.40462857059594237,100,5,5
-1.0716424,1,0.2550908708229109,258,4,3
-1.184895,0,0.23417319702341183,576,3,3
-1.259738,0,0.22101900279114423,523,3,3
0.26370203,0,0.5655461152461297,800,7,6
-0.6400397,1,0.34523756919066817,83,5,4
-1.7197595,0,0.1519021487725071,296,2,2
0.8844483,1,0.7077431672504734,574,8,8
-1.2438905,0,0.22375950982793233,160,3,3
0.36540294,0,0.5903477006541371,516,7,6
-0.0042197704,0,0.4989450589575172,235,6,5
-1.7213185,0,0.15170141261751785,673,2,2
0.8944459,1,0.7098067966792792,2,8,8
-2.4056647,0,0.08274175483311967,214,1,1
-1.3084512,0,0.21274613388597435,759,3,3
-2.1839898,0,0.10119745502589168,334,1,2
1.6580504,0,0.8399761212279472,114,9,9
0.90382767,0,0.7117354538468991,239,8,8
0.3772018,1,0.5931980331679615,162,7,6
0.6447427,1,0.6558247722874544,301,8,7
-0.6331322,1,0.3468006562287686,62,5,4
-3.2333915,0,0.037928297134074515,546,0,1
-0.9353931,0,0.2818318545165767,27,4,3
-2.451234,1,0.07934834850017512,665,1,1
-0.890213,1,0.29106587104726767,822,4,3
-4.2973833,0,0.013421522369564405,253,0,1
1.5301851,0,0.8220333954382911,175,9,9
0.033919454,1,0.508479050471125,299,6,6
-1.0372326,0,0.2616843112297297,355,4,3
2.1897678,1,0.8993268888499654,534,9,9
-0.053581476,1,0.48660783484097103,316,6,5
-1.7550235,1,0.14741471004579654,53,2,2
0.800859,1,0.6901581941028105,748,8,7
-1.1541963,1,0.23972345346906546,44,3,3
-0.41644716,0,0.39736722470393165,155,5,4
-2.20903,0,0.09894252561220303,35,1,1
-0.6234877,0,0.34898864219265796,569,5,4
-3.7469103,0,0.023046833421129193,489,0,1
1.2601442,1,0.7790509358094309,718,9,8
-2.4561074,0,0.07899307404148989,6,1,1
-1.1057718,0,0.2486599995269285,163,4,3
-1.0285351,1,0.26336819877303025,234,4,3
3.3382947,0,0.9657194339383397,50,9,10
-1.2132034,0,0.2291347317441839,618,3,3
0.45546913,1,0.6119387793642131,510,7,7
-1.2570932,0,0.22147468900816458,130,3,3
2.4312744,0,0.9191812558664764,337,9,10
-2.7525523,0,0.059942669235658476,158,1,1
-0.9586196,1,0.2771546601465645,577,4,3
-2.6127188,1,0.06832433090999658,107,1,1
-3.0605385,0,0.04476466941822883,769,0,1
-2.4280589,0,0.0810579402449811,835,1,1
0.5958047,1,0.6446959002450676,610,8,7
-4.449417,1,0.011550405392328234,524,0,1
-0.3436222,0,0.4149298687250673,233,5,5
-0.2255261,1,0.4438562403269965,392,6,5
-2.7353842,0,0.06091742100749684,621,1,1
-2.9979742,0,0.04751747793832926,467,0,1
-2.4729612,1,0.07777557369167994,108,1,1
-0.44976306,1,0.38941710222660153,10,5,4
0.39853215,0,0.5983349428688499,624,7,6
-1.6643248,0,0.15918230320676302,724,2,2
1.1723211,1,0.7635643057748882,721,8,8
-3.6423728,1,0.025521708296464756,260,0,1
-0.5675831,1,0.36179470240905526,836,5,4
0.41211677,0,0.6015953308467172,393,7,7
0.4464178,1,0.6097871990551005,707,7,7
1.251719,0,0.7775972861004606,379,9,8
1.3197944,0,0.7891475007397416,632,9,8
0.22795689,1,0.5567437144882179,832,7,6
1.9774935,0,0.8784137166708746,629,9,9
0.034333944,0,0.5085826429809919,303,6,6
-0.67290497,0,0.33784667529426254,669,5,4
1.6649688,0,0.8409038847045073,246,9,9
-1.8046875,1,0.1412814160007008,541,2,2
0.19397473,1,0.5483422005438582,128,7,6
-1.6918154,1,0.15553724964300994,147,2,2
0.3650273,1,0.5902568565995294,875,7,6
-3.7515981,0,0.022941520401357385,795,0,1
-1.5783427,0,0.17103032756976638,549,2,2
0.23127484,1,0.5575623643412225,339,7,6
0.683898,1,0.6646081283774249,242,8,7
-2.12523,0,0.10666866811027906,615,2,2
-2.6586902,1,0.06545540874588089,652,1,1
-1.8048992,1,0.14125573239591144,821,2,2
-1.8830552,0,0.1320383397829736,421,2,2
-0.52119255,0,0.3725734177671537,625,5,4
-0.8147657,0,0.3068758865028815,847,4,4
0.054585457,0,0.513642976860813,735,6,6
-3.1063673,0,0.042845370769321836,105,0,1
-1.7819171,1,0.14406657306094514,262,2,2
0.8363006,0,0.697685510455376,740,8,7
-3.0473812,0,0.045330670918636115,506,0,1
-0.35348797,0,0.4125368541402999,424,5,5
-2.3799489,0,0.08471453136939269,117,1,1
-0.2899742,1,0.4280101802512998,67,6,5
-3.269924,0,0.03661751183843043,64,0,1
-0.85391617,0,0.29861199766838037,801,4,3
-1.239692,1,0.2244896068862319,75,3,3
0.8950895,1,0.7099393504729685,751,8,8
0.16913497,1,0.542183231490361,401,7,6
0.32628906,0,0.580856174424464,190,7,6
0.40365684,0,0.5995659373600243,345,7,6
-3.5003412,0,0.02930252479315965,241,0,1
0.7031176,0,0.6688786234196199,529,8,7
-1.1795902,0,0.23512588283129773,266,3,3
1.4807842,1,0.8146909969102943,382,9,9
-2.1969311,0,0.10002641392455787,568,1,2
0.2973578,0,0.5737964817851503,813,7,6
-0.13836122,0,0.46546477322905266,102,6,5
-2.1332126,0,0.10591039752370225,539,1,2
-1.5633175,0,0.1731711173029727,229,2,2
1.613215,1,0.833857264349225,559,9,9
-0.82554126,0,0.3045886723125214,213,4,4
-2.490519,0,0.07652550858686802,121,1,1
-0.047335386,0,0.48816836255059814,565,6,5
0.2729119,1,0.5678076335623964,12,7,6
-0.4634049,0,0.38617839986892566,535,5,4
-1.8491347,0,0.13597452707953514,168,2,2
-1.6141748,1,0.16600979807514393,854,2,2
