PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-4.0878916,0,0.01649782040174958,416,0,1
-0.2270279,0,0.44348555584621474,132,5,5
-4.9165993,1,0.007270744548075195,764,0,1
-3.4648464,1,0.030329179855170963,20,1,1
-1.4140046,0,0.19560319970102902,174,3,2
-0.64881086,0,0.34325755652973683,245,4,4
0.108676076,0,0.5271423105762584,885,6,6
-3.1147945,1,0.04250110494682021,24,1,1
-1.5973876,0,0.16834705723806698,279,3,2
4.429047,0,0.9882147013744692,443,9,10
-0.97684526,1,0.2735182004384628,400,4,3
1.3303833,0,0.7909040301623599,422,8,8
-1.684022,0,0.1565636306430757,58,3,2
0.84248555,1,0.6989884425683976,99,7,7
1.2916396,1,0.7844245735151834,349,8,8
-4.0117664,0,0.017779557332029957,263,0,1
-1.8389342,1,0.13717739362603162,292,3,2
-0.9964931,0,0.26963147798349546,737,4,3
0.13465965,0,0.5336141329553382,676,6,6
-3.57603,0,0.02722465907888141,726,1,1
-1.0176482,1,0.2654857518313343,126,4,3
-1.7694609,1,0.14560938203998727,505,3,2
0.41695273,1,0.6027538352822542,227,6,7
-2.5447228,1,0.07278181359069455,644,2,1
1.2898854,0,0.7841277915990105,327,8,8
-2.057531,1,0.11329361270839555,357,2,2
-0.29212213,0,0.42748441513895297,91,5,5
-2.1365416,0,0.1055955729088499,237,2,2
-0.20330215,0,0.4493488022937898,60,5,5
-2.5439441,0,0.0728343796676565,774,2,1
-0.24673152,0,0.43862814632122843,97,5,5
5.828822,1,0.9970670876037367,778,9,10
0.29203045,0,0.5724931487838364,598,6,6
4.2648745,1,0.986141136026174,540,9,10
-2.2001505,0,0.09973697589946146,169,2,1
-0.72134495,0,0.3270968850369934,567,4,4
1.2701284,1,0.780764721832839,210,7,8
1.6257051,1,0.8355804338884685,441,8,9
-0.54320574,0,0.3674421615066797,113,5,4
-0.10048175,1,0.47490067741557035,609,5,5
-0.5216303,0,0.37247109710977383,264,5,4
1.0358291,0,0.7380444204140613,87,7,8
0.9539627,1,0.7219114070158561,890,7,8
0.7331544,1,0.6754971054229303,572,7,7
0.974895,1,0.7260940992944545,371,7,8
-4.5913863,0,0.010037029666277657,729,0,1
0.47329676,1,0.6161637582141116,134,6,7
-3.0124168,0,0.04686806364004697,874,1,1
-0.96515703,0,0.2758468601372491,139,4,3
-4.378062,0,0.012394117224963199,247,0,1
-2.5095325,0,0.0751926157246499,274,2,1
-2.4178677,0,0.08182030627265738,637,2,1
-1.0867064,0,0.25223899199004146,683,4,3
-3.8094945,1,0.02167898497559415,187,0,1
-1.1597619,0,0.23871055082966972,879,4,3
-1.9034266,0,0.12972113687059128,439,3,2
-0.20576143,0,0.44874036589023275,776,5,5
1.1899242,0,0.7667275143590708,156,7,8
-1.4407134,1,0.19143489792621088,678,3,2
-3.660039,0,0.025086009594797037,492,0,1
2.362769,0,0.9139438297353908,321,8,10
-8.009975,0,0.0003320226026533491,466,0,1
0.49367726,1,0.6209723170665713,582,7,7
1.9076909,0,0.870759508224385,700,8,9
-1.9848514,1,0.12080262942872295,731,3,2
-0.38277173,0,0.4054585637127182,81,5,5
-0.7599454,0,0.31865812218407685,815,4,4
-2.1639276,0,0.10303689930730296,594,2,2
-1.923106,0,0.12751561213590676,878,3,2
-2.346014,0,0.08738312104477954,314,2,1
-1.6513736,1,0.16092338667205783,280,3,2
-0.9161308,0,0.28574692983318983,442,4,3
-2.117487,0,0.10740876396822645,736,2,2
-1.4853561,0,0.18461977588747033,71,3,2
-2.2648778,0,0.09407383996834393,412,2,1
-2.5862412,0,0.07002917685509474,483,2,1
-1.8055286,0,0.14117939877101765,739,3,2
1.1844968,0,0.7657553697447417,891,7,8
-1.0359685,1,0.2619286151278566,26,4,3
0.09912372,1,0.5247606585639432,551,6,6
4.087597,1,0.9834973974576101,40,9,10
-3.5358891,0,0.02830814531506333,15,1,1
5.1417465,0,0.9941865260393027,794,9,10
1.4915352,1,0.8163085839087731,284,8,9
