PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-0.4239409,0,0.39557411374193846,416,5,4
-1.9750516,0,0.12184732499640763,132,2,2
-0.9193709,1,0.28508609720607764,764,4,3
-1.711441,1,0.15297689965880043,20,2,2
1.4909782,0,0.8162250557971511,174,8,9
-2.3421428,0,0.08769233255743843,245,1,1
-2.3682768,0,0.08562395406163395,885,1,1
-4.1439,1,0.015613235062712961,24,0,1
-3.2174394,0,0.038514695431379746,279,0,1
-0.36106968,0,0.4107006514411262,443,5,5
-1.2283545,1,0.2264695645249775,400,3,3
-2.093652,0,0.10971534497169354,422,2,2
-2.585036,0,0.07010770668534862,58,1,1
-3.1384184,1,0.04155005730349843,99,0,1
-1.5959191,1,0.16855274546506288,349,3,2
-0.32127595,0,0.4203648206980809,263,5,5
0.21382678,1,0.5532539424323654,292,6,6
-3.0996516,0,0.043121629415226764,737,0,1
-1.9446254,0,0.1251405895871228,676,2,2
1.7854551,0,0.8563691550330356,726,9,9
-1.2931461,1,0.21532077116360024,126,3,3
1.5613146,1,0.8265419061371408,505,9,9
0.7661804,1,0.6826940581172052,227,7,7
-1.1946242,1,0.2324329241857832,644,3,3
-1.8831103,0,0.1320320281189778,327,2,2
-1.2798078,1,0.2175829410211636,357,3,3
-1.7979007,0,0.1421068063280071,91,2,2
-0.5204053,0,0.3727574676273017,237,5,4
0.21174252,0,0.5527387325397118,60,6,6
-2.9272974,0,0.050820536514062084,774,1,1
-0.40759587,0,0.3994887255889819,97,5,4
0.79672587,1,0.6892736775225669,778,8,7
-1.3226776,0,0.21037315351235736,598,3,3
-1.483577,1,0.18488774045022593,540,3,2
-1.7121446,0,0.15288575643749433,169,2,2
-1.3792801,0,0.20112464528498683,567,3,3
-1.5808322,1,0.17067764841453578,210,3,2
-1.0032897,1,0.2682951190266849,441,4,3
0.83510256,0,0.6974327566833826,113,8,7
-0.25076818,1,0.4376344317268102,609,5,5
-0.19764948,0,0.450747863500095,264,6,5
1.282542,0,0.7828821687234353,87,8,8
-1.4654965,1,0.1876280829331654,890,3,2
0.13120162,1,0.5327534352536526,572,6,6
-1.1434114,1,0.24169457493225963,371,3,3
1.1823215,0,0.7653649675752063,729,8,8
-2.4294393,1,0.08095517383332516,134,1,1
0.7548063,0,0.680225060432844,874,7,7
-1.0427337,0,0.26062287508747267,139,3,3
2.7170904,0,0.9380276069776532,247,9,10
-0.14331317,0,0.4642329040504758,274,6,5
-1.6599767,0,0.15976512192269357,637,2,2
1.4577674,0,0.811190961913496,683,8,9
0.97044647,1,0.7252084792680275,187,8,8
-0.8653722,0,0.29621816645243354,879,4,3
-0.71169806,0,0.3292237406753045,439,4,4
0.20761323,0,0.5517176740869286,776,6,6
0.60818565,0,0.6475268130625845,156,7,7
-1.8177474,1,0.13970439216162903,678,2,2
0.89011884,0,0.7089146958160328,492,8,8
-0.4907956,0,0.3797061596409313,321,5,4
-2.8886664,0,0.0527166759754006,466,1,1
-0.5800214,1,0.35892767382518537,582,5,4
0.1499008,0,0.5374051827464026,700,6,6
1.3199624,1,0.7891754478519438,731,8,8
-2.5199897,0,0.0744686530768038,81,1,1
-0.8687968,0,0.2955047192660437,815,4,3
-0.3305211,0,0.4181138352706243,594,5,5
-2.5323713,0,0.07361976178497993,878,1,1
