PREDICTIONS,LABEL,SIGMOIDED_PRED,PRIMARY_ID,decile,label_bins
-0.558192,0,0.3639658957476998,416,5,4
1.833432,0,0.8621700634403632,132,9,9
-1.0296364,1,0.26315460496811177,764,4,3
-3.5319223,1,0.02841746389909707,20,0,1
-0.85655165,0,0.2980603085122018,174,4,3
-1.4097378,0,0.1962754114769423,245,3,2
-1.0398707,0,0.2611749356861674,885,4,3
-3.8775558,1,0.02028150591835181,24,0,1
0.070417166,0,0.5175970206910637,279,7,6
0.677143,0,0.6631007416269005,443,8,7
0.97636664,1,0.7263866835370575,400,8,8
0.6725023,0,0.6620632347628174,422,8,7
-1.2551248,0,0.22181427099229528,58,3,3
-4.0693507,1,0.01680137024260323,99,0,1
-2.1898227,1,0.1006681464902822,349,1,2
0.15395391,0,0.5384126366830925,263,7,6
-1.392333,1,0.19903556297275868,292,3,2
-5.759242,0,0.0031435875581676716,737,0,1
-1.7342904,0,0.15003961779075467,676,2,2
-0.0016849041,0,0.49957877407502393,726,6,5
-2.5474,1,0.07260135012546204,126,1,1
1.7790844,1,0.855583776477863,505,9,9
-0.07422948,1,0.48145114654814997,227,6,5
-1.7463992,1,0.14850194448103782,644,2,2
1.8858616,0,0.8682829563669252,327,9,9
-1.5636046,1,0.17313001965815258,357,2,2
-1.5626731,0,0.17326341029090386,91,2,2
-0.351974,0,0.4129038106766896,237,5,5
2.3859348,0,0.9157484567389842,60,9,10
-0.49932313,0,0.3776997490220923,774,5,4
-1.172528,0,0.23639833526392948,97,3,3
1.1513504,1,0.7597574827430786,778,8,8
-2.8466644,0,0.054853993466452235,598,0,1
-1.700381,1,0.15441550554693756,540,2,2
-1.0686512,0,0.25565967337497986,169,4,3
-0.30309153,0,0.42480190844463067,567,6,5
-0.7330301,1,0.32453014956234,210,4,4
-0.9367089,1,0.28156560306325784,441,4,3
-0.47466755,0,0.3835120939812746,113,5,4
2.8860877,1,0.9471543994643672,609,9,10
-0.5594015,0,0.36368594956524414,264,5,4
-1.4139078,0,0.19561843058867467,87,3,2
-0.92492795,1,0.28395485550539057,890,4,3
-1.9845171,1,0.12083813577007015,572,1,2
-0.25217247,1,0.43728885260914596,371,6,5
-0.62566185,0,0.34849484975479983,729,5,4
-0.87932944,1,0.29331675406494756,134,4,3
-1.6290348,0,0.16396263266252076,874,2,2
-1.8608034,0,0.13460944061651378,139,2,2
-0.5571823,0,0.36419966867975795,247,5,4
0.7440412,0,0.6778789235462508,274,8,7
-3.3999925,0,0.03229570015621846,637,0,1
-2.190012,0,0.10065100929224029,683,1,2
0.21007991,1,0.5523276679457864,187,7,6
-1.1622138,0,0.23826525848595306,879,3,3
0.5086969,0,0.6245009509798948,439,7,7
-0.8502526,0,0.2993798656545632,776,4,3
-1.3270845,0,0.20964202518466216,156,3,3
-0.055525303,1,0.4861222395915408,678,6,5
-3.6659055,0,0.02494293271647552,492,0,1
1.3561313,0,0.7951302156078133,321,9,8
0.15973806,0,0.5398498171449247,466,7,6
1.8721219,1,0.8667036115958916,582,9,9
0.9347631,0,0.7180406100120965,700,8,8
-0.46407962,1,0.3860184723099962,731,5,4
1.2351913,0,0.7747258893252243,81,9,8
2.8089404,0,0.943157039323298,815,9,10
-5.326293,0,0.004838535095230828,594,0,1
-0.8282337,0,0.30401867050693093,878,4,4
0.66372085,0,0.6600957289590959,314,8,7
-2.074803,1,0.11157005446567965,280,1,2
-0.051823854,0,0.48704693527530163,442,6,5
-0.39824057,0,0.40173513605441696,736,5,5
-1.60623,0,0.16711268375225136,71,2,2
-1.1689119,0,0.2370517136435655,412,3,3
-1.7010279,0,0.1543310670053791,483,2,2
-1.4168024,0,0.19516335487856695,739,3,2
-0.7168484,0,0.32808736976010844,891,5,4
-0.12894154,1,0.46780920379154456,26,6,5
1.4832846,1,0.8150681864897579,551,9,9
1.1124604,1,0.7525875167665426,40,8,8
-2.015456,0,0.11758967227053031,15,1,2
-1.6341507,0,0.1632625441025663,794,2,2
-1.7530224,1,0.14766638636372234,284,2,2
-0.44863033,1,0.3896864659700713,376,5,4
1.2781627,0,0.7821368680556534,825,9,8
0.6523181,0,0.6575326554224488,493,8,7
0.20738924,0,0.5516622740030376,758,7,6
-0.29642844,0,0.42643081149528156,788,6,5
-0.3853507,0,0.40483702324066745,542,5,5
-2.6868322,0,0.06375484435579716,383,0,1
